Date,Province/State,Country/Region,Confirmed
3/31/20,,Cabo Verde,1
3/4/20,,Cabo Verde,0
3/5/20,,Cabo Verde,0
3/6/20,,Cabo Verde,0
3/7/20,,Cabo Verde,0
3/8/20,,Cabo Verde,0
3/9/20,,Cabo Verde,0
4/1/20,,Cabo Verde,1
1/22/20,,Cambodia,0
1/23/20,,Cambodia,0
1/24/20,,Cambodia,0
1/25/20,,Cambodia,0
1/26/20,,Cambodia,0
1/27/20,,Cambodia,0
1/28/20,,Cambodia,0
1/29/20,,Cambodia,0
1/30/20,,Cambodia,0
1/31/20,,Cambodia,0
2/1/20,,Cambodia,0
2/10/20,,Cambodia,0
2/11/20,,Cambodia,0
2/12/20,,Cambodia,0
2/13/20,,Cambodia,0
2/14/20,,Cambodia,0
2/15/20,,Cambodia,0
2/16/20,,Cambodia,0
2/17/20,,Cambodia,0
2/18/20,,Cambodia,0
2/19/20,,Cambodia,0
2/2/20,,Cambodia,0
2/20/20,,Cambodia,0
2/21/20,,Cambodia,0
2/22/20,,Cambodia,0
2/23/20,,Cambodia,0
2/24/20,,Cambodia,0
2/25/20,,Cambodia,0
2/26/20,,Cambodia,0
2/27/20,,Cambodia,0
2/28/20,,Cambodia,0
2/29/20,,Cambodia,0
2/3/20,,Cambodia,0
2/4/20,,Cambodia,0
2/5/20,,Cambodia,0
2/6/20,,Cambodia,0
2/7/20,,Cambodia,0
2/8/20,,Cambodia,0
2/9/20,,Cambodia,0
3/1/20,,Cambodia,0
3/10/20,,Cambodia,0
3/11/20,,Cambodia,0
3/12/20,,Cambodia,0
3/13/20,,Cambodia,0
3/14/20,,Cambodia,0
3/15/20,,Cambodia,0
3/16/20,,Cambodia,0
3/17/20,,Cambodia,0
3/18/20,,Cambodia,0
3/19/20,,Cambodia,0
3/2/20,,Cambodia,0
3/20/20,,Cambodia,0
3/21/20,,Cambodia,0
3/22/20,,Cambodia,0
3/23/20,,Cambodia,0
3/24/20,,Cambodia,0
3/25/20,,Cambodia,0
3/26/20,,Cambodia,0
3/27/20,,Cambodia,0
3/28/20,,Cambodia,0
3/29/20,,Cambodia,0
3/3/20,,Cambodia,0
3/30/20,,Cambodia,0
3/31/20,,Cambodia,0
3/4/20,,Cambodia,0
3/5/20,,Cambodia,0
3/6/20,,Cambodia,0
3/7/20,,Cambodia,0
3/8/20,,Cambodia,0
3/9/20,,Cambodia,0
4/1/20,,Cambodia,0
1/22/20,,Cameroon,0
1/23/20,,Cameroon,0
1/24/20,,Cameroon,0
1/25/20,,Cameroon,0
1/26/20,,Cameroon,0
1/27/20,,Cameroon,0
1/28/20,,Cameroon,0
1/29/20,,Cameroon,0
1/30/20,,Cameroon,0
1/31/20,,Cameroon,0
2/1/20,,Cameroon,0
2/10/20,,Cameroon,0
2/11/20,,Cameroon,0
2/12/20,,Cameroon,0
2/13/20,,Cameroon,0
2/14/20,,Cameroon,0
2/15/20,,Cameroon,0
2/16/20,,Cameroon,0
2/17/20,,Cameroon,0
2/18/20,,Cameroon,0
2/19/20,,Cameroon,0
2/2/20,,Cameroon,0
2/20/20,,Cameroon,0
2/21/20,,Cameroon,0
2/22/20,,Cameroon,0
2/23/20,,Cameroon,0
2/24/20,,Cameroon,0
2/25/20,,Cameroon,0
2/26/20,,Cameroon,0
2/27/20,,Cameroon,0
2/28/20,,Cameroon,0
2/29/20,,Cameroon,0
2/3/20,,Cameroon,0
2/4/20,,Cameroon,0
2/5/20,,Cameroon,0
2/6/20,,Cameroon,0
2/7/20,,Cameroon,0
2/8/20,,Cameroon,0
2/9/20,,Cameroon,0
3/1/20,,Cameroon,0
3/10/20,,Cameroon,0
3/11/20,,Cameroon,0
3/12/20,,Cameroon,0
3/13/20,,Cameroon,0
3/14/20,,Cameroon,0
3/15/20,,Cameroon,0
3/16/20,,Cameroon,0
3/17/20,,Cameroon,0
3/18/20,,Cameroon,0
3/19/20,,Cameroon,0
3/2/20,,Cameroon,0
3/20/20,,Cameroon,0
3/21/20,,Cameroon,0
3/22/20,,Cameroon,0
3/23/20,,Cameroon,0
3/24/20,,Cameroon,0
3/25/20,,Cameroon,1
3/26/20,,Cameroon,1
3/27/20,,Cameroon,2
3/28/20,,Cameroon,2
3/29/20,,Cameroon,6
3/3/20,,Cameroon,0
3/30/20,,Cameroon,6
3/31/20,,Cameroon,6
3/4/20,,Cameroon,0
3/5/20,,Cameroon,0
3/6/20,,Cameroon,0
3/7/20,,Cameroon,0
3/8/20,,Cameroon,0
3/9/20,,Cameroon,0
4/1/20,,Cameroon,6
1/22/20,Alberta,Canada,0
1/23/20,Alberta,Canada,0
1/24/20,Alberta,Canada,0
1/25/20,Alberta,Canada,0
1/26/20,Alberta,Canada,0
1/27/20,Alberta,Canada,0
1/28/20,Alberta,Canada,0
1/29/20,Alberta,Canada,0
1/30/20,Alberta,Canada,0
1/31/20,Alberta,Canada,0
2/1/20,Alberta,Canada,0
2/10/20,Alberta,Canada,0
2/11/20,Alberta,Canada,0
2/12/20,Alberta,Canada,0
2/13/20,Alberta,Canada,0
2/14/20,Alberta,Canada,0
2/15/20,Alberta,Canada,0
2/16/20,Alberta,Canada,0
2/17/20,Alberta,Canada,0
2/18/20,Alberta,Canada,0
2/19/20,Alberta,Canada,0
2/2/20,Alberta,Canada,0
2/20/20,Alberta,Canada,0
2/21/20,Alberta,Canada,0
2/22/20,Alberta,Canada,0
2/23/20,Alberta,Canada,0
2/24/20,Alberta,Canada,0
2/25/20,Alberta,Canada,0
2/26/20,Alberta,Canada,0
2/27/20,Alberta,Canada,0
2/28/20,Alberta,Canada,0
2/29/20,Alberta,Canada,0
2/3/20,Alberta,Canada,0
2/4/20,Alberta,Canada,0
2/5/20,Alberta,Canada,0
2/6/20,Alberta,Canada,0
2/7/20,Alberta,Canada,0
2/8/20,Alberta,Canada,0
2/9/20,Alberta,Canada,0
3/1/20,Alberta,Canada,0
3/10/20,Alberta,Canada,0
3/11/20,Alberta,Canada,0
3/12/20,Alberta,Canada,0
3/13/20,Alberta,Canada,0
3/14/20,Alberta,Canada,0
3/15/20,Alberta,Canada,0
3/16/20,Alberta,Canada,0
3/17/20,Alberta,Canada,0
3/18/20,Alberta,Canada,0
3/19/20,Alberta,Canada,0
3/2/20,Alberta,Canada,0
3/20/20,Alberta,Canada,1
3/21/20,Alberta,Canada,1
3/22/20,Alberta,Canada,1
3/23/20,Alberta,Canada,1
3/24/20,Alberta,Canada,1
3/25/20,Alberta,Canada,2
3/26/20,Alberta,Canada,2
3/27/20,Alberta,Canada,2
3/28/20,Alberta,Canada,2
3/29/20,Alberta,Canada,2
3/3/20,Alberta,Canada,0
3/30/20,Alberta,Canada,3
3/31/20,Alberta,Canada,8
3/4/20,Alberta,Canada,0
3/5/20,Alberta,Canada,0
3/6/20,Alberta,Canada,0
3/7/20,Alberta,Canada,0
3/8/20,Alberta,Canada,0
3/9/20,Alberta,Canada,0
4/1/20,Alberta,Canada,9
1/22/20,British Columbia,Canada,0
1/23/20,British Columbia,Canada,0
1/24/20,British Columbia,Canada,0
1/25/20,British Columbia,Canada,0
1/26/20,British Columbia,Canada,0
1/27/20,British Columbia,Canada,0
1/28/20,British Columbia,Canada,0
1/29/20,British Columbia,Canada,0
1/30/20,British Columbia,Canada,0
1/31/20,British Columbia,Canada,0
2/1/20,British Columbia,Canada,0
2/10/20,British Columbia,Canada,0
2/11/20,British Columbia,Canada,0
2/12/20,British Columbia,Canada,0
2/13/20,British Columbia,Canada,0
2/14/20,British Columbia,Canada,0
2/15/20,British Columbia,Canada,0
2/16/20,British Columbia,Canada,0
2/17/20,British Columbia,Canada,0
2/18/20,British Columbia,Canada,0
2/19/20,British Columbia,Canada,0
2/2/20,British Columbia,Canada,0
2/20/20,British Columbia,Canada,0
2/21/20,British Columbia,Canada,0
2/22/20,British Columbia,Canada,0
2/23/20,British Columbia,Canada,0
2/24/20,British Columbia,Canada,0
2/25/20,British Columbia,Canada,0
2/26/20,British Columbia,Canada,0
2/27/20,British Columbia,Canada,0
2/28/20,British Columbia,Canada,0
2/29/20,British Columbia,Canada,0
2/3/20,British Columbia,Canada,0
2/4/20,British Columbia,Canada,0
2/5/20,British Columbia,Canada,0
2/6/20,British Columbia,Canada,0
2/7/20,British Columbia,Canada,0
2/8/20,British Columbia,Canada,0
2/9/20,British Columbia,Canada,0
3/1/20,British Columbia,Canada,0
3/10/20,British Columbia,Canada,1
3/11/20,British Columbia,Canada,1
3/12/20,British Columbia,Canada,1
3/13/20,British Columbia,Canada,1
3/14/20,British Columbia,Canada,1
3/15/20,British Columbia,Canada,1
3/16/20,British Columbia,Canada,4
3/17/20,British Columbia,Canada,4
3/18/20,British Columbia,Canada,7
3/19/20,British Columbia,Canada,7
3/2/20,British Columbia,Canada,0
3/20/20,British Columbia,Canada,8
3/21/20,British Columbia,Canada,10
3/22/20,British Columbia,Canada,10
3/23/20,British Columbia,Canada,13
3/24/20,British Columbia,Canada,13
3/25/20,British Columbia,Canada,13
3/26/20,British Columbia,Canada,14
3/27/20,British Columbia,Canada,14
3/28/20,British Columbia,Canada,17
3/29/20,British Columbia,Canada,17
3/3/20,British Columbia,Canada,0
3/30/20,British Columbia,Canada,19
3/31/20,British Columbia,Canada,24
3/4/20,British Columbia,Canada,0
3/5/20,British Columbia,Canada,0
3/6/20,British Columbia,Canada,0
3/7/20,British Columbia,Canada,0
3/8/20,British Columbia,Canada,0
3/9/20,British Columbia,Canada,1
4/1/20,British Columbia,Canada,24
1/22/20,Grand Princess,Canada,0
1/23/20,Grand Princess,Canada,0
1/24/20,Grand Princess,Canada,0
1/25/20,Grand Princess,Canada,0
1/26/20,Grand Princess,Canada,0
1/27/20,Grand Princess,Canada,0
1/28/20,Grand Princess,Canada,0
1/29/20,Grand Princess,Canada,0
1/30/20,Grand Princess,Canada,0
1/31/20,Grand Princess,Canada,0
2/1/20,Grand Princess,Canada,0
2/10/20,Grand Princess,Canada,0
2/11/20,Grand Princess,Canada,0
2/12/20,Grand Princess,Canada,0
2/13/20,Grand Princess,Canada,0
2/14/20,Grand Princess,Canada,0
2/15/20,Grand Princess,Canada,0
2/16/20,Grand Princess,Canada,0
2/17/20,Grand Princess,Canada,0
2/18/20,Grand Princess,Canada,0
2/19/20,Grand Princess,Canada,0
2/2/20,Grand Princess,Canada,0
2/20/20,Grand Princess,Canada,0
2/21/20,Grand Princess,Canada,0
2/22/20,Grand Princess,Canada,0
2/23/20,Grand Princess,Canada,0
2/24/20,Grand Princess,Canada,0
2/25/20,Grand Princess,Canada,0
2/26/20,Grand Princess,Canada,0
2/27/20,Grand Princess,Canada,0
2/28/20,Grand Princess,Canada,0
2/29/20,Grand Princess,Canada,0
2/3/20,Grand Princess,Canada,0
2/4/20,Grand Princess,Canada,0
2/5/20,Grand Princess,Canada,0
2/6/20,Grand Princess,Canada,0
2/7/20,Grand Princess,Canada,0
2/8/20,Grand Princess,Canada,0
2/9/20,Grand Princess,Canada,0
3/1/20,Grand Princess,Canada,0
3/10/20,Grand Princess,Canada,0
3/11/20,Grand Princess,Canada,0
3/12/20,Grand Princess,Canada,0
3/13/20,Grand Princess,Canada,0
3/14/20,Grand Princess,Canada,0
3/15/20,Grand Princess,Canada,0
3/16/20,Grand Princess,Canada,0
3/17/20,Grand Princess,Canada,0
3/18/20,Grand Princess,Canada,0
3/19/20,Grand Princess,Canada,0
3/2/20,Grand Princess,Canada,0
3/20/20,Grand Princess,Canada,0
3/21/20,Grand Princess,Canada,0
3/22/20,Grand Princess,Canada,0
3/23/20,Grand Princess,Canada,0
3/24/20,Grand Princess,Canada,0
3/25/20,Grand Princess,Canada,0
3/26/20,Grand Princess,Canada,0
3/27/20,Grand Princess,Canada,0
3/28/20,Grand Princess,Canada,0
3/29/20,Grand Princess,Canada,0
3/3/20,Grand Princess,Canada,0
3/30/20,Grand Princess,Canada,0
3/31/20,Grand Princess,Canada,0
3/4/20,Grand Princess,Canada,0
3/5/20,Grand Princess,Canada,0
3/6/20,Grand Princess,Canada,0
3/7/20,Grand Princess,Canada,0
3/8/20,Grand Princess,Canada,0
3/9/20,Grand Princess,Canada,0
4/1/20,Grand Princess,Canada,0
1/22/20,Manitoba,Canada,0
1/23/20,Manitoba,Canada,0
1/24/20,Manitoba,Canada,0
1/25/20,Manitoba,Canada,0
1/26/20,Manitoba,Canada,0
1/27/20,Manitoba,Canada,0
1/28/20,Manitoba,Canada,0
1/29/20,Manitoba,Canada,0
1/30/20,Manitoba,Canada,0
1/31/20,Manitoba,Canada,0
2/1/20,Manitoba,Canada,0
2/10/20,Manitoba,Canada,0
2/11/20,Manitoba,Canada,0
2/12/20,Manitoba,Canada,0
2/13/20,Manitoba,Canada,0
2/14/20,Manitoba,Canada,0
2/15/20,Manitoba,Canada,0
2/16/20,Manitoba,Canada,0
2/17/20,Manitoba,Canada,0
2/18/20,Manitoba,Canada,0
2/19/20,Manitoba,Canada,0
2/2/20,Manitoba,Canada,0
2/20/20,Manitoba,Canada,0
2/21/20,Manitoba,Canada,0
2/22/20,Manitoba,Canada,0
2/23/20,Manitoba,Canada,0
2/24/20,Manitoba,Canada,0
2/25/20,Manitoba,Canada,0
2/26/20,Manitoba,Canada,0
2/27/20,Manitoba,Canada,0
2/28/20,Manitoba,Canada,0
2/29/20,Manitoba,Canada,0
2/3/20,Manitoba,Canada,0
2/4/20,Manitoba,Canada,0
2/5/20,Manitoba,Canada,0
2/6/20,Manitoba,Canada,0
2/7/20,Manitoba,Canada,0
2/8/20,Manitoba,Canada,0
2/9/20,Manitoba,Canada,0
3/1/20,Manitoba,Canada,0
3/10/20,Manitoba,Canada,0
3/11/20,Manitoba,Canada,0
3/12/20,Manitoba,Canada,0
3/13/20,Manitoba,Canada,0
3/14/20,Manitoba,Canada,0
3/15/20,Manitoba,Canada,0
3/16/20,Manitoba,Canada,0
3/17/20,Manitoba,Canada,0
3/18/20,Manitoba,Canada,0
3/19/20,Manitoba,Canada,0
3/2/20,Manitoba,Canada,0
3/20/20,Manitoba,Canada,0
3/21/20,Manitoba,Canada,0
3/22/20,Manitoba,Canada,0
3/23/20,Manitoba,Canada,0
3/24/20,Manitoba,Canada,0
3/25/20,Manitoba,Canada,0
3/26/20,Manitoba,Canada,0
3/27/20,Manitoba,Canada,1
3/28/20,Manitoba,Canada,1
3/29/20,Manitoba,Canada,1
3/3/20,Manitoba,Canada,0
3/30/20,Manitoba,Canada,1
3/31/20,Manitoba,Canada,1
3/4/20,Manitoba,Canada,0
3/5/20,Manitoba,Canada,0
3/6/20,Manitoba,Canada,0
3/7/20,Manitoba,Canada,0
3/8/20,Manitoba,Canada,0
3/9/20,Manitoba,Canada,0
4/1/20,Manitoba,Canada,1
1/22/20,New Brunswick,Canada,0
1/23/20,New Brunswick,Canada,0
1/24/20,New Brunswick,Canada,0
1/25/20,New Brunswick,Canada,0
1/26/20,New Brunswick,Canada,0
1/27/20,New Brunswick,Canada,0
1/28/20,New Brunswick,Canada,0
1/29/20,New Brunswick,Canada,0
1/30/20,New Brunswick,Canada,0
1/31/20,New Brunswick,Canada,0
2/1/20,New Brunswick,Canada,0
2/10/20,New Brunswick,Canada,0
2/11/20,New Brunswick,Canada,0
2/12/20,New Brunswick,Canada,0
2/13/20,New Brunswick,Canada,0
2/14/20,New Brunswick,Canada,0
2/15/20,New Brunswick,Canada,0
2/16/20,New Brunswick,Canada,0
2/17/20,New Brunswick,Canada,0
2/18/20,New Brunswick,Canada,0
2/19/20,New Brunswick,Canada,0
2/2/20,New Brunswick,Canada,0
2/20/20,New Brunswick,Canada,0
2/21/20,New Brunswick,Canada,0
2/22/20,New Brunswick,Canada,0
2/23/20,New Brunswick,Canada,0
2/24/20,New Brunswick,Canada,0
2/25/20,New Brunswick,Canada,0
2/26/20,New Brunswick,Canada,0
2/27/20,New Brunswick,Canada,0
2/28/20,New Brunswick,Canada,0
2/29/20,New Brunswick,Canada,0
2/3/20,New Brunswick,Canada,0
2/4/20,New Brunswick,Canada,0
2/5/20,New Brunswick,Canada,0
2/6/20,New Brunswick,Canada,0
2/7/20,New Brunswick,Canada,0
2/8/20,New Brunswick,Canada,0
2/9/20,New Brunswick,Canada,0
3/1/20,New Brunswick,Canada,0
3/10/20,New Brunswick,Canada,0
3/11/20,New Brunswick,Canada,0
3/12/20,New Brunswick,Canada,0
3/13/20,New Brunswick,Canada,0
3/14/20,New Brunswick,Canada,0
3/15/20,New Brunswick,Canada,0
3/16/20,New Brunswick,Canada,0
3/17/20,New Brunswick,Canada,0
3/18/20,New Brunswick,Canada,0
3/19/20,New Brunswick,Canada,0
3/2/20,New Brunswick,Canada,0
3/20/20,New Brunswick,Canada,0
3/21/20,New Brunswick,Canada,0
3/22/20,New Brunswick,Canada,0
3/23/20,New Brunswick,Canada,0
3/24/20,New Brunswick,Canada,0
3/25/20,New Brunswick,Canada,0
3/26/20,New Brunswick,Canada,0
3/27/20,New Brunswick,Canada,0
3/28/20,New Brunswick,Canada,0
3/29/20,New Brunswick,Canada,0
3/3/20,New Brunswick,Canada,0
3/30/20,New Brunswick,Canada,0
3/31/20,New Brunswick,Canada,0
3/4/20,New Brunswick,Canada,0
3/5/20,New Brunswick,Canada,0
3/6/20,New Brunswick,Canada,0
3/7/20,New Brunswick,Canada,0
3/8/20,New Brunswick,Canada,0
3/9/20,New Brunswick,Canada,0
4/1/20,New Brunswick,Canada,0
1/22/20,Newfoundland and Labrador,Canada,0
1/23/20,Newfoundland and Labrador,Canada,0
1/24/20,Newfoundland and Labrador,Canada,0
1/25/20,Newfoundland and Labrador,Canada,0
1/26/20,Newfoundland and Labrador,Canada,0
1/27/20,Newfoundland and Labrador,Canada,0
1/28/20,Newfoundland and Labrador,Canada,0
1/29/20,Newfoundland and Labrador,Canada,0
1/30/20,Newfoundland and Labrador,Canada,0
1/31/20,Newfoundland and Labrador,Canada,0
2/1/20,Newfoundland and Labrador,Canada,0
2/10/20,Newfoundland and Labrador,Canada,0
2/11/20,Newfoundland and Labrador,Canada,0
2/12/20,Newfoundland and Labrador,Canada,0
2/13/20,Newfoundland and Labrador,Canada,0
2/14/20,Newfoundland and Labrador,Canada,0
2/15/20,Newfoundland and Labrador,Canada,0
2/16/20,Newfoundland and Labrador,Canada,0
2/17/20,Newfoundland and Labrador,Canada,0
2/18/20,Newfoundland and Labrador,Canada,0
2/19/20,Newfoundland and Labrador,Canada,0
2/2/20,Newfoundland and Labrador,Canada,0
2/20/20,Newfoundland and Labrador,Canada,0
2/21/20,Newfoundland and Labrador,Canada,0
2/22/20,Newfoundland and Labrador,Canada,0
2/23/20,Newfoundland and Labrador,Canada,0
2/24/20,Newfoundland and Labrador,Canada,0
2/25/20,Newfoundland and Labrador,Canada,0
2/26/20,Newfoundland and Labrador,Canada,0
2/27/20,Newfoundland and Labrador,Canada,0
2/28/20,Newfoundland and Labrador,Canada,0
2/29/20,Newfoundland and Labrador,Canada,0
2/3/20,Newfoundland and Labrador,Canada,0
2/4/20,Newfoundland and Labrador,Canada,0
2/5/20,Newfoundland and Labrador,Canada,0
2/6/20,Newfoundland and Labrador,Canada,0
2/7/20,Newfoundland and Labrador,Canada,0
2/8/20,Newfoundland and Labrador,Canada,0
2/9/20,Newfoundland and Labrador,Canada,0
3/1/20,Newfoundland and Labrador,Canada,0
3/10/20,Newfoundland and Labrador,Canada,0
3/11/20,Newfoundland and Labrador,Canada,0
3/12/20,Newfoundland and Labrador,Canada,0
3/13/20,Newfoundland and Labrador,Canada,0
3/14/20,Newfoundland and Labrador,Canada,0
3/15/20,Newfoundland and Labrador,Canada,0
3/16/20,Newfoundland and Labrador,Canada,0
3/17/20,Newfoundland and Labrador,Canada,0
3/18/20,Newfoundland and Labrador,Canada,0
3/19/20,Newfoundland and Labrador,Canada,0
3/2/20,Newfoundland and Labrador,Canada,0
3/20/20,Newfoundland and Labrador,Canada,0
3/21/20,Newfoundland and Labrador,Canada,0
3/22/20,Newfoundland and Labrador,Canada,0
3/23/20,Newfoundland and Labrador,Canada,0
3/24/20,Newfoundland and Labrador,Canada,0
3/25/20,Newfoundland and Labrador,Canada,0
3/26/20,Newfoundland and Labrador,Canada,0
3/27/20,Newfoundland and Labrador,Canada,0
3/28/20,Newfoundland and Labrador,Canada,0
3/29/20,Newfoundland and Labrador,Canada,0
3/3/20,Newfoundland and Labrador,Canada,0
3/30/20,Newfoundland and Labrador,Canada,1
3/31/20,Newfoundland and Labrador,Canada,1
3/4/20,Newfoundland and Labrador,Canada,0
3/5/20,Newfoundland and Labrador,Canada,0
3/6/20,Newfoundland and Labrador,Canada,0
3/7/20,Newfoundland and Labrador,Canada,0
3/8/20,Newfoundland and Labrador,Canada,0
3/9/20,Newfoundland and Labrador,Canada,0
4/1/20,Newfoundland and Labrador,Canada,1
1/22/20,Nova Scotia,Canada,0
1/23/20,Nova Scotia,Canada,0
1/24/20,Nova Scotia,Canada,0
1/25/20,Nova Scotia,Canada,0
1/26/20,Nova Scotia,Canada,0
1/27/20,Nova Scotia,Canada,0
1/28/20,Nova Scotia,Canada,0
1/29/20,Nova Scotia,Canada,0
1/30/20,Nova Scotia,Canada,0
1/31/20,Nova Scotia,Canada,0
2/1/20,Nova Scotia,Canada,0
2/10/20,Nova Scotia,Canada,0
2/11/20,Nova Scotia,Canada,0
2/12/20,Nova Scotia,Canada,0
2/13/20,Nova Scotia,Canada,0
2/14/20,Nova Scotia,Canada,0
2/15/20,Nova Scotia,Canada,0
2/16/20,Nova Scotia,Canada,0
2/17/20,Nova Scotia,Canada,0
2/18/20,Nova Scotia,Canada,0
2/19/20,Nova Scotia,Canada,0
2/2/20,Nova Scotia,Canada,0
2/20/20,Nova Scotia,Canada,0
2/21/20,Nova Scotia,Canada,0
2/22/20,Nova Scotia,Canada,0
2/23/20,Nova Scotia,Canada,0
2/24/20,Nova Scotia,Canada,0
2/25/20,Nova Scotia,Canada,0
2/26/20,Nova Scotia,Canada,0
2/27/20,Nova Scotia,Canada,0
2/28/20,Nova Scotia,Canada,0
2/29/20,Nova Scotia,Canada,0
2/3/20,Nova Scotia,Canada,0
2/4/20,Nova Scotia,Canada,0
2/5/20,Nova Scotia,Canada,0
2/6/20,Nova Scotia,Canada,0
2/7/20,Nova Scotia,Canada,0
2/8/20,Nova Scotia,Canada,0
2/9/20,Nova Scotia,Canada,0
3/1/20,Nova Scotia,Canada,0
3/10/20,Nova Scotia,Canada,0
3/11/20,Nova Scotia,Canada,0
3/12/20,Nova Scotia,Canada,0
3/13/20,Nova Scotia,Canada,0
3/14/20,Nova Scotia,Canada,0
3/15/20,Nova Scotia,Canada,0
3/16/20,Nova Scotia,Canada,0
3/17/20,Nova Scotia,Canada,0
3/18/20,Nova Scotia,Canada,0
3/19/20,Nova Scotia,Canada,0
3/2/20,Nova Scotia,Canada,0
3/20/20,Nova Scotia,Canada,0
3/21/20,Nova Scotia,Canada,0
3/22/20,Nova Scotia,Canada,0
3/23/20,Nova Scotia,Canada,0
3/24/20,Nova Scotia,Canada,0
3/25/20,Nova Scotia,Canada,0
3/26/20,Nova Scotia,Canada,0
3/27/20,Nova Scotia,Canada,0
3/28/20,Nova Scotia,Canada,0
3/29/20,Nova Scotia,Canada,0
3/3/20,Nova Scotia,Canada,0
3/30/20,Nova Scotia,Canada,0
3/31/20,Nova Scotia,Canada,0
3/4/20,Nova Scotia,Canada,0
3/5/20,Nova Scotia,Canada,0
3/6/20,Nova Scotia,Canada,0
3/7/20,Nova Scotia,Canada,0
3/8/20,Nova Scotia,Canada,0
3/9/20,Nova Scotia,Canada,0
4/1/20,Nova Scotia,Canada,0
1/22/20,Ontario,Canada,0
1/23/20,Ontario,Canada,0
1/24/20,Ontario,Canada,0
1/25/20,Ontario,Canada,0
1/26/20,Ontario,Canada,0
1/27/20,Ontario,Canada,0
1/28/20,Ontario,Canada,0
1/29/20,Ontario,Canada,0
1/30/20,Ontario,Canada,0
1/31/20,Ontario,Canada,0
2/1/20,Ontario,Canada,0
2/10/20,Ontario,Canada,0
2/11/20,Ontario,Canada,0
2/12/20,Ontario,Canada,0
2/13/20,Ontario,Canada,0
2/14/20,Ontario,Canada,0
2/15/20,Ontario,Canada,0
2/16/20,Ontario,Canada,0
2/17/20,Ontario,Canada,0
2/18/20,Ontario,Canada,0
2/19/20,Ontario,Canada,0
2/2/20,Ontario,Canada,0
2/20/20,Ontario,Canada,0
2/21/20,Ontario,Canada,0
2/22/20,Ontario,Canada,0
2/23/20,Ontario,Canada,0
2/24/20,Ontario,Canada,0
2/25/20,Ontario,Canada,0
2/26/20,Ontario,Canada,0
2/27/20,Ontario,Canada,0
2/28/20,Ontario,Canada,0
2/29/20,Ontario,Canada,0
2/3/20,Ontario,Canada,0
2/4/20,Ontario,Canada,0
2/5/20,Ontario,Canada,0
2/6/20,Ontario,Canada,0
2/7/20,Ontario,Canada,0
2/8/20,Ontario,Canada,0
2/9/20,Ontario,Canada,0
3/1/20,Ontario,Canada,0
3/10/20,Ontario,Canada,0
3/11/20,Ontario,Canada,0
3/12/20,Ontario,Canada,0
3/13/20,Ontario,Canada,0
3/14/20,Ontario,Canada,0
3/15/20,Ontario,Canada,0
3/16/20,Ontario,Canada,0
3/17/20,Ontario,Canada,1
3/18/20,Ontario,Canada,1
3/19/20,Ontario,Canada,1
3/2/20,Ontario,Canada,0
3/20/20,Ontario,Canada,2
3/21/20,Ontario,Canada,3
3/22/20,Ontario,Canada,5
3/23/20,Ontario,Canada,6
3/24/20,Ontario,Canada,7
3/25/20,Ontario,Canada,8
3/26/20,Ontario,Canada,13
3/27/20,Ontario,Canada,18
3/28/20,Ontario,Canada,18
3/29/20,Ontario,Canada,21
3/3/20,Ontario,Canada,0
3/30/20,Ontario,Canada,31
3/31/20,Ontario,Canada,33
3/4/20,Ontario,Canada,0
3/5/20,Ontario,Canada,0
3/6/20,Ontario,Canada,0
3/7/20,Ontario,Canada,0
3/8/20,Ontario,Canada,0
3/9/20,Ontario,Canada,0
4/1/20,Ontario,Canada,37
1/22/20,Prince Edward Island,Canada,0
1/23/20,Prince Edward Island,Canada,0
1/24/20,Prince Edward Island,Canada,0
1/25/20,Prince Edward Island,Canada,0
1/26/20,Prince Edward Island,Canada,0
1/27/20,Prince Edward Island,Canada,0
1/28/20,Prince Edward Island,Canada,0
1/29/20,Prince Edward Island,Canada,0
1/30/20,Prince Edward Island,Canada,0
1/31/20,Prince Edward Island,Canada,0
2/1/20,Prince Edward Island,Canada,0
2/10/20,Prince Edward Island,Canada,0
2/11/20,Prince Edward Island,Canada,0
2/12/20,Prince Edward Island,Canada,0
2/13/20,Prince Edward Island,Canada,0
2/14/20,Prince Edward Island,Canada,0
2/15/20,Prince Edward Island,Canada,0
2/16/20,Prince Edward Island,Canada,0
2/17/20,Prince Edward Island,Canada,0
2/18/20,Prince Edward Island,Canada,0
2/19/20,Prince Edward Island,Canada,0
2/2/20,Prince Edward Island,Canada,0
2/20/20,Prince Edward Island,Canada,0
2/21/20,Prince Edward Island,Canada,0
2/22/20,Prince Edward Island,Canada,0
2/23/20,Prince Edward Island,Canada,0
2/24/20,Prince Edward Island,Canada,0
2/25/20,Prince Edward Island,Canada,0
2/26/20,Prince Edward Island,Canada,0
2/27/20,Prince Edward Island,Canada,0
2/28/20,Prince Edward Island,Canada,0
2/29/20,Prince Edward Island,Canada,0
2/3/20,Prince Edward Island,Canada,0
2/4/20,Prince Edward Island,Canada,0
2/5/20,Prince Edward Island,Canada,0
2/6/20,Prince Edward Island,Canada,0
2/7/20,Prince Edward Island,Canada,0
2/8/20,Prince Edward Island,Canada,0
2/9/20,Prince Edward Island,Canada,0
3/1/20,Prince Edward Island,Canada,0
3/10/20,Prince Edward Island,Canada,0
3/11/20,Prince Edward Island,Canada,0
3/12/20,Prince Edward Island,Canada,0
